k,ratio
6,0.5000757206459371
6,0.5
6,0.5
6,0.5
6,0.5000588364617206
6,0.5
6,0.5
6,0.5011057978298784
6,0.5
6,0.5
6,0.545239219341985
6,0.5116140056984433
6,0.5
6,0.5014803029071927
6,0.5
6,0.5264873991439288
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5035480043039802
6,0.5081758941019535
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5030525421567168
6,0.5
6,0.5
6,0.5001579147687043
6,0.5
6,0.5008472882412708
6,0.5
6,0.5
6,0.5000108883051332
6,0.5
6,0.500710115724772
6,0.5
6,0.5150053830161242
6,0.5
6,0.5
6,0.5027346694722595
6,0.5
6,0.5
6,0.5
6,0.5002572863175933
6,0.5
6,0.5028909470762808
6,0.5106342228117601
6,0.5
6,0.5008810790681173
6,0.5161599542801414
6,0.5000992710100648
6,0.5
6,0.5
6,0.5
6,0.5105108670145999
6,0.513432094266085
6,0.5
6,0.5
6,0.5033546473003024
6,0.5
6,0.5
6,0.5015798369750302
6,0.5
6,0.5089735436642268
6,0.5023537097703374
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5060706231043405
6,0.5
6,0.5089800602336466
6,0.5081233686653122
6,0.5027714975771521
6,0.5016761063980197
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5148082159151505
6,0.5
6,0.5000034254401037
6,0.5
6,0.5
6,0.5
6,0.5056042449072511
6,0.5
6,0.5
6,0.506549695592769
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5602178218450429
6,0.5
6,0.5077665919334928
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5068025090042076
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5142391651114866
6,0.5
6,0.5195752367916724
6,0.5114750846797311
6,0.5041886969171879
6,0.5
6,0.5000537083742291
6,0.5
6,0.5
6,0.5005904819383977
6,0.5
6,0.5
6,0.5061171445966564
6,0.5
6,0.5
6,0.5307336397024501
6,0.5
6,0.5
6,0.5038657874246943
6,0.5
6,0.5
6,0.5004082786037077
6,0.5
6,0.5100806629199097
6,0.5
6,0.5
6,0.5005638864256354
6,0.5
6,0.5
6,0.5011425773004278
6,0.5523930090876478
6,0.5023937504934565
6,0.516737533633187
6,0.5
6,0.5041532516235897
6,0.5025136959661816
6,0.5000396575721726
6,0.5
6,0.5015195228203766
6,0.5
6,0.5184887952853419
6,0.5
6,0.5000405341028433
6,0.5
6,0.5
6,0.5249077168275555
6,0.5005064496218551
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5130664102120859
6,0.5
6,0.5000366441074338
6,0.5
6,0.5022466428738598
6,0.5084533339294313
6,0.5245212332063363
6,0.5
6,0.5126785924297425
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5168114287758432
6,0.5
6,0.5102075789896227
6,0.5037242639744697
6,0.5
6,0.5
6,0.5002591670335338
6,0.5
6,0.5
6,0.5
6,0.5009653617527965
6,0.5003231156589603
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5014200050046731
6,0.5006814752215035
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5044384232314041
6,0.5
6,0.5
6,0.5
6,0.5009114957060062
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5040517571357881
6,0.500658890863671
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5062172965631971
6,0.5073270693215307
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5186955218336445
6,0.5098468218787663
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5270995337401484
6,0.5
6,0.5
6,0.5013363071692226
6,0.5166201891805833
6,0.5023683200003608
6,0.5
6,0.5
6,0.5004599502094403
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5000115667348375
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5023562463212601
6,0.5
6,0.5003745625250576
6,0.5056154595280687
6,0.5
6,0.5285630230765452
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5017593918786443
6,0.5000109367962883
6,0.5
6,0.5
6,0.5
6,0.5138208859048435
6,0.502793899536246
6,0.5
6,0.5
6,0.5012801111651022
6,0.5049018168902288
6,0.5183366395680202
6,0.5000286913813607
6,0.525510203785415
6,0.5029749760757233
6,0.5290978545142728
6,0.5
6,0.5286009411008159
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5002503238200607
6,0.5093478675779675
6,0.506694100411109
6,0.5
6,0.5186601672474186
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5001566561648758
6,0.5
6,0.5
6,0.5001691527521255
6,0.5
6,0.5
6,0.5
6,0.5294478255805477
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5089586900919841
6,0.5044662322023002
6,0.5187187714439613
6,0.5
6,0.5192891093417176
6,0.50129937612558
6,0.5001126406081904
6,0.5019271868033172
6,0.5007380681545865
6,0.5010145195471933
6,0.5061620971068629
6,0.5
6,0.5
6,0.5
6,0.5025888445009363
6,0.5
6,0.5
6,0.523889467984121
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5026956119814714
6,0.5001990534894191
6,0.5
6,0.5308656541682227
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5071700107174472
6,0.5
6,0.5
6,0.5
6,0.5001795244935091
6,0.5057878166167179
6,0.5
6,0.5002265750280657
6,0.5000343609177933
6,0.5
6,0.5147842140588754
6,0.5076815663338828
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5032760076322469
6,0.5
6,0.5
6,0.5102097781386336
6,0.5001530852593017
6,0.5
6,0.5
6,0.5020181516420467
6,0.5040885233315889
6,0.5008906325557736
6,0.5185277687977148
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5083200474418007
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5218101312909597
6,0.5
6,0.5
6,0.5018101001326997
6,0.5
6,0.5062608118853559
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5017948808345839
6,0.5
6,0.5132702677576838
6,0.5000146639743765
6,0.5017460532242234
6,0.5
6,0.5013006254055022
6,0.5000000071661582
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5000052435459849
6,0.5
6,0.5
6,0.5
6,0.5017147567646896
6,0.5
6,0.5000545145899069
6,0.504393185516448
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5008539840283337
6,0.5
6,0.5014193127769856
6,0.5014714259616556
6,0.5152962043514622
6,0.500007079939242
6,0.5000009251130665
6,0.5
6,0.5
6,0.5
6,0.5029346995828952
6,0.5
6,0.5098727985198251
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5006149393651231
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5004192544671373
6,0.5
6,0.5348566755576372
6,0.5
6,0.5350127212443159
6,0.5
6,0.5010134314527483
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5291047284026444
6,0.5
6,0.5
6,0.5
6,0.5001212568297029
6,0.5
6,0.5016151060555846
6,0.5010874941302129
6,0.5106167732720636
6,0.5006556681468252
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5013740355486442
6,0.5226816603160613
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5056680905538311
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5185634236755948
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5151461182858595
6,0.5013557589021851
6,0.5
6,0.5013871993054193
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5519552176645826
6,0.5
6,0.5
6,0.5008404629738203
6,0.5256260006612881
6,0.5007955567201202
6,0.5
6,0.5
6,0.5157264956826955
6,0.5025574081168792
6,0.5021322531889743
6,0.5001610892574485
6,0.5383342184110272
6,0.5
6,0.5003944211007103
6,0.5
6,0.5
6,0.5
6,0.500456095093898
6,0.510516585854426
6,0.5
6,0.5048222064705358
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.507339436464032
6,0.5181098006541043
6,0.5026939060434409
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5000271639812419
6,0.5096680749925437
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5174511597594762
6,0.5
6,0.5
6,0.5009318943951672
6,0.5
6,0.5
6,0.5
6,0.5070718933317442
6,0.5
6,0.500157904427021
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5016854651987178
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5000102863701749
6,0.513261558309888
6,0.5
6,0.5024398877184795
6,0.5
6,0.5
6,0.5
6,0.5048346359954425
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5001814962205433
6,0.5
6,0.5164413773415617
6,0.5
6,0.5
6,0.5
6,0.5017575466261918
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5021066178597354
6,0.505425973123054
6,0.5
6,0.5000132223362925
6,0.5088614864866974
6,0.5
6,0.5
6,0.5
6,0.5012945914359576
6,0.5
6,0.5
6,0.5037458269671632
6,0.5
6,0.5
6,0.5
6,0.5040545923560278
6,0.5
6,0.5
6,0.5
6,0.5050362017661428
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5322857799234886
6,0.5
6,0.5
6,0.5041024073817929
6,0.5031244551491936
6,0.5
6,0.5
6,0.5
6,0.5060479988226412
6,0.5009371485748723
6,0.5396783063538726
6,0.5
6,0.5
6,0.5
6,0.5158155835796511
6,0.5
6,0.5
6,0.5002863268952449
6,0.5
6,0.5
6,0.5
6,0.5064948604151053
6,0.5010486993325172
6,0.5321252631655337
6,0.5012739520116714
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5200038528995611
6,0.5177152730075049
6,0.5000683077153697
6,0.50021816783488
6,0.5
6,0.5
6,0.5000887611564144
6,0.5
6,0.5
6,0.5472175842716092
6,0.5693229489406073
6,0.5
6,0.5
6,0.5
6,0.5040945651984975
6,0.5
6,0.5
6,0.5
6,0.5133737414443109
6,0.5
6,0.5109214651905385
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.54396881179
6,0.5
6,0.5
6,0.5
6,0.501245734870577
6,0.5
6,0.5
6,0.5008369329987925
6,0.5
6,0.5
6,0.5027079632743197
6,0.5
6,0.5003787355198531
6,0.5270179923234907
6,0.5
6,0.5
6,0.5
6,0.50011931324264
6,0.5
6,0.5
6,0.5051602975801175
6,0.5
6,0.5
6,0.5
6,0.514087852179277
6,0.5
6,0.5
6,0.5000305441762167
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.505584321599331
6,0.5
6,0.5
6,0.5003987986172536
6,0.5
6,0.5
6,0.5
6,0.5392573799611916
6,0.5220179093390039
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5119140082290768
6,0.5
6,0.5037516516041706
6,0.5015654544006518
6,0.500954621865922
6,0.504630844942047
6,0.5
6,0.5
6,0.5115077949530387
6,0.525679877110822
6,0.5
6,0.5070492031046572
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5471133206823731
6,0.5
6,0.5011821082347956
6,0.5
6,0.5061803802225905
6,0.5
6,0.5
6,0.5
6,0.510473148603751
6,0.5
6,0.5006024624391108
6,0.5026584903257331
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5077671363139591
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5016525642781906
6,0.5064433815324534
6,0.5079293978295459
6,0.5
6,0.5066859454876932
6,0.5
6,0.5
6,0.5
6,0.5014537253121
6,0.5
6,0.5
6,0.5089755378303713
6,0.5007298895752661
6,0.5065519699521269
6,0.507871852043505
6,0.5046408214185184
6,0.5
6,0.5
6,0.5
6,0.5018658826616917
6,0.5
6,0.5
6,0.5
6,0.5153700408743764
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5200026048013591
6,0.5016638750501371
6,0.5
6,0.5061035859455575
6,0.5006009206136793
6,0.5035661558086766
6,0.5
6,0.5
6,0.5
6,0.5694287430277698
6,0.5
6,0.5
6,0.5098516385884834
6,0.500632700782465
6,0.5
6,0.5
6,0.5070135051841194
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5068840626979825
6,0.5
6,0.5
6,0.500071161311626
6,0.5033474769108517
6,0.5040082709325225
6,0.5
6,0.5
6,0.5000498727849505
6,0.5
6,0.5000043331593702
6,0.5
6,0.5046029389523549
6,0.5382088533028975
6,0.551118014126838
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5
6,0.5056815838564758
